,tv,radio,social_media,influencer,sales
544,61000.0,17999.67,689.68,Nano,210805.04
545,25000.0,8466.52,648.55,Mega,89250.6
546,73000.0,15850.81,3055.22,Mega,262641.73
547,29000.0,18184.8,1570.36,Macro,102533.43
548,67000.0,12849.49,3413.28,Mega,237559.99
549,89000.0,33391.88,6297.54,Mega,319447.17
550,31000.0,14300.82,2954.93,Nano,109774.55
551,55000.0,10569.17,2990.74,Mega,194997.45
552,97000.0,34030.92,4107.47,Mega,349629.03
553,96000.0,38349.83,5625.68,Nano,343716.16
554,21000.0,6701.21,886.16,Macro,73721.2
555,75000.0,27694.58,6330.32,Mega,264950.39
556,28000.0,7462.65,2487.82,Micro,100225.15
557,47000.0,15892.86,2001.41,Mega,167724.67
558,95000.0,43129.33,10174.98,Micro,339871.73
559,13000.0,1311.58,917.87,Micro,48232.08
560,28000.0,12990.51,3381.62,Micro,98903.53
561,99000.0,36876.3,7618.61,Mega,351807.33
562,64000.0,18669.68,3045.51,Mega,227315.65
563,70000.0,24703.92,5052.82,Mega,253938.77
564,31000.0,9847.55,553.31,Micro,109553.77
565,70000.0,24122.86,1078.75,Nano,252088.24
566,96000.0,33737.17,8701.5,Micro,343046.05
567,100000.0,32386.32,6903.4,Mega,350843.74
568,75000.0,20771.19,1930.36,Nano,268862.99
569,98000.0,27669.81,1605.37,Nano,345555.93
570,71000.0,30934.32,4066.91,Macro,251143.67
571,25000.0,10698.38,1359.46,Mega,87956.55
572,30000.0,7377.35,4990.93,Macro,106483.05
573,17000.0,7759.34,1962.26,Nano,61872.98
574,83000.0,37716.27,4007.7,Macro,293838.17
575,20000.0,11478.23,695.77,Nano,74531.86
576,89000.0,36060.87,2325.71,Nano,316582.36
577,16000.0,13828.1,890.16,Mega,54741.93
578,20000.0,14685.32,2331.9,Mega,68639.9
579,13000.0,14522.12,2823.85,Nano,48857.25
580,83000.0,28826.71,5519.58,Macro,292089.58
581,47000.0,22149.75,5275.78,Micro,169598.02
582,68000.0,14028.81,1276.22,Nano,241237.43
583,38000.0,7736.68,2059.61,Mega,137813.09
584,77000.0,29769.76,2856.59,Macro,270488.15
585,64000.0,27024.8,3399.22,Macro,226754.03
586,94000.0,16780.14,2965.43,Nano,334786.71
587,34000.0,16687.32,377.6,Mega,119292.06
588,50000.0,14957.41,1952.88,Mega,178374.55
589,97000.0,32097.08,6671.54,Micro,340841.58
590,65000.0,16009.38,1309.54,Micro,226145.13
591,66000.0,21835.13,6269.99,Mega,232622.24
592,93000.0,36812.28,3083.61,Mega,331028.83
593,55000.0,20488.69,5290.46,Mega,202354.76
594,63000.0,14586.61,2221.68,Nano,226019.27
595,62000.0,18225.99,6618.43,Nano,219889.98
596,51000.0,14765.56,4811.43,Nano,180756.59
597,20000.0,12301.21,1123.41,Mega,75221.27
598,79000.0,19481.78,2244.64,Macro,277443.73
599,83000.0,28181.72,6851.15,Nano,294467.95
600,84000.0,22326.68,165.28,Micro,297071.07
601,41000.0,14819.25,6158.93,Nano,145231.73
602,78000.0,23930.88,3943.73,Mega,275098.8
603,73000.0,31327.13,10260.55,Nano,259859.08
604,62000.0,30095.35,8267.24,Nano,220853.93
605,97000.0,35166.88,5677.77,Mega,342731.53
606,97000.0,35734.62,6814.45,Micro,347678.48
607,24000.0,9225.85,3542.56,Micro,90494.26
608,43000.0,12323.1,1312.62,Macro,154699.96
609,17000.0,1161.55,126.21,Nano,60623.67
610,39000.0,16974.91,5187.08,Micro,144822.98
611,35000.0,6464.55,1375.94,Mega,125982.09
612,63000.0,25440.22,3473.81,Mega,222988.74
613,70000.0,20267.13,5456.29,Mega,247439.03
614,18000.0,8619.23,380.37,Mega,66169.31
615,66000.0,19705.37,6268.88,Macro,235419.76
616,73000.0,33446.96,5205.86,Mega,260741.81
617,75000.0,32983.98,5622.83,Nano,267744.8
618,78000.0,18159.05,4246.5,Mega,274094.0
619,57000.0,17891.52,4776.43,Micro,203573.23
620,69000.0,19030.07,2701.39,Micro,246240.31
621,54000.0,24365.76,5020.14,Macro,194531.26
622,51000.0,13354.89,6071.65,Macro,180628.31
623,90000.0,23850.97,1784.88,Macro,319635.86
624,58000.0,25104.16,6380.92,Macro,203677.43
625,78000.0,24992.1,4209.57,Macro,277241.34
626,42000.0,25887.66,3593.71,Nano,150942.95
627,91000.0,35430.37,4872.22,Nano,324852.5
628,53000.0,12943.63,1404.96,Mega,187157.56
629,65000.0,18742.49,2460.79,Micro,231280.97
630,61000.0,24660.65,3371.5,Mega,217442.37
631,46000.0,15575.68,3615.1,Nano,168715.68
632,53000.0,22585.64,2507.44,Mega,185527.03
633,65000.0,23578.66,2856.66,Mega,232555.02
634,28000.0,15046.5,4417.36,Macro,97301.21
635,26000.0,3205.84,1792.2,Macro,95060.03
636,89000.0,29196.4,5766.58,Mega,314874.18
637,86000.0,28018.78,4629.25,Macro,303389.01
638,27000.0,13270.34,858.88,Micro,92400.45
639,70000.0,18782.84,3505.2,Micro,249585.95
640,52000.0,19832.34,1810.46,Macro,188852.32
641,58000.0,24296.14,3260.73,Macro,207138.85
642,10000.0,2112.09,2920.71,Mega,32237.03
643,22000.0,3119.41,2819.74,Micro,80242.44
644,33000.0,12126.54,210.45,Macro,117452.73
645,55000.0,16347.26,1401.88,Micro,193398.95
646,59000.0,24118.62,4750.73,Micro,213912.54
647,63000.0,14021.66,2265.04,Nano,226196.06
648,59000.0,24996.56,7915.97,Nano,206993.42
649,54000.0,27341.82,5530.7,Mega,188944.88
650,31000.0,11163.1,2308.97,Micro,105850.72
651,42000.0,6888.97,1847.12,Micro,151067.75
652,41000.0,5526.39,482.57,Micro,147427.7
653,10000.0,6090.84,1417.02,Macro,37338.77
654,81000.0,27931.15,4884.05,Micro,284710.17
655,56000.0,20847.35,4647.69,Mega,202392.12
656,91000.0,29894.38,5836.86,Macro,324781.06
657,75000.0,31439.61,5037.08,Micro,258312.73
658,16000.0,1342.91,2244.92,Mega,55677.69
659,50000.0,10702.5,3106.18,Nano,181483.98
660,17000.0,9736.33,598.56,Micro,53749.71
661,53000.0,17318.0,3417.84,Mega,185487.55
662,45000.0,11707.94,3509.53,Nano,166624.82
663,74000.0,22679.6,3535.07,Mega,259915.93
664,92000.0,25052.27,7118.75,Micro,333018.51
665,64000.0,22851.41,667.17,Micro,221544.49
666,18000.0,7022.07,289.6,Micro,61846.75
667,11000.0,6244.16,759.35,Macro,42196.11
668,42000.0,11759.25,5010.34,Mega,147859.81
669,82000.0,28879.55,832.75,Micro,287861.31
670,24000.0,6816.99,3927.8,Macro,90572.97
671,28000.0,4140.97,2501.2,Macro,97136.87
672,31000.0,9954.12,3674.95,Mega,107214.08
673,83000.0,32566.47,5179.91,Nano,295781.83
674,100000.0,33331.71,6057.54,Macro,355893.48
675,42000.0,12811.37,2234.52,Mega,150528.84
676,59000.0,16976.45,4517.27,Nano,208111.93
677,31000.0,14953.48,48.02,Micro,109541.12
678,87000.0,27148.48,1178.33,Micro,308233.43
679,32000.0,25486.27,4172.27,Mega,115339.62
680,80000.0,29351.13,5061.33,Nano,287899.34
681,53000.0,15467.61,3337.65,Mega,191399.51
682,81000.0,28105.21,5059.69,Micro,282769.28
683,20000.0,8529.03,4146.16,Macro,76285.3
684,74000.0,24556.06,3088.86,Mega,260014.31
685,15000.0,12094.01,1192.83,Mega,54927.69
686,15000.0,13128.82,2864.04,Macro,51854.63
687,82000.0,27874.59,2319.35,Micro,287786.16
688,37000.0,12709.24,4638.51,Macro,129637.16
689,55000.0,14491.81,3340.07,Mega,195951.43
690,22000.0,8781.47,5393.66,Mega,76399.33
691,78000.0,26466.83,3613.32,Macro,280498.25
692,14000.0,1173.47,1042.34,Nano,54059.61
693,13000.0,2320.13,982.35,Micro,49430.55
694,83000.0,31671.89,3754.57,Micro,296638.69
695,29000.0,19647.63,856.13,Mega,105830.13
696,33000.0,21121.99,5403.3,Nano,119559.13
697,91000.0,32533.13,5651.04,Micro,319929.94
698,48000.0,26550.7,6375.07,Macro,173870.02
699,74000.0,24317.72,5292.84,Mega,265522.51
700,47000.0,12131.86,2877.69,Macro,166750.69
701,65000.0,16257.73,3206.35,Nano,231657.47
702,43000.0,26159.18,5231.82,Mega,152081.31
703,68000.0,20316.85,2650.21,Nano,238778.29
704,54000.0,17136.26,3315.39,Nano,190214.33
705,33000.0,5809.82,1228.69,Mega,112811.07
706,89000.0,32426.27,5848.85,Nano,319503.45
707,77000.0,17666.09,1874.09,Macro,275675.28
708,20000.0,8178.45,768.76,Micro,74809.42
709,55000.0,17463.09,4017.84,Nano,202978.0
710,35000.0,14078.35,1116.86,Mega,121215.8
711,30000.0,10786.0,476.18,Nano,107756.17
712,46000.0,12454.3,2053.71,Mega,171108.34
713,19000.0,4718.76,1231.21,Nano,71687.78
714,73000.0,15958.31,3916.94,Nano,259254.78
715,41000.0,16688.3,4329.4,Macro,144353.91
716,18000.0,8202.8,104.49,Mega,64167.85
717,41000.0,20378.55,3688.39,Mega,145408.25
718,94000.0,35773.69,2094.51,Nano,332922.74
719,60000.0,26916.41,5854.13,Nano,215855.01
720,15000.0,13560.13,3317.59,Mega,54254.37
721,83000.0,30594.81,4644.49,Mega,294980.64
722,24000.0,23861.29,6666.1,Macro,83229.88
723,49000.0,17979.29,1427.13,Micro,176948.35
724,48000.0,14964.39,29.69,Mega,172705.14
725,96000.0,25185.16,5737.25,Micro,344544.22
726,83000.0,30056.61,4918.53,Macro,297358.96
727,62000.0,29010.73,3913.41,Macro,219235.24
728,43000.0,12212.16,3794.75,Micro,151408.63
729,30000.0,6374.57,2643.27,Mega,108441.9
730,48000.0,16382.46,4722.28,Micro,170168.41
731,36000.0,14775.98,8008.03,Mega,124165.91
732,25000.0,981.14,1377.66,Nano,92302.43
733,35000.0,19156.5,3724.76,Macro,130478.75
734,12000.0,9359.06,5249.31,Mega,46287.56
735,65000.0,23907.96,2558.25,Macro,234181.45
736,54000.0,25985.86,5632.78,Macro,192520.49
737,66000.0,18451.22,5734.66,Macro,237635.75
738,25000.0,965.16,2585.39,Nano,85234.26
739,45000.0,17486.2,2355.67,Micro,160085.9
740,89000.0,29617.55,4126.55,Micro,312550.05
741,36000.0,19403.85,3950.26,Micro,128580.08
742,33000.0,18648.77,2010.87,Nano,115084.98
743,45000.0,13665.91,1506.38,Mega,158864.76
744,68000.0,18167.83,7064.56,Macro,244865.92
745,63000.0,20343.6,2500.26,Macro,228647.69
746,35000.0,5926.63,2135.84,Mega,124079.43
747,84000.0,23672.61,3107.65,Micro,298903.3
748,96000.0,25060.95,8261.17,Micro,338015.54
749,45000.0,14190.71,3321.54,Nano,159727.98
750,60000.0,24192.99,8827.69,Micro,209902.84
751,52000.0,18405.48,4588.63,Micro,182230.11
752,73000.0,18810.71,3011.66,Macro,262496.25
753,15000.0,4649.78,2389.72,Macro,53430.8
754,69000.0,21915.04,1356.27,Micro,245810.22
755,99000.0,44861.3,8579.32,Macro,355148.08
756,16000.0,2724.76,1034.83,Micro,57629.38
757,65000.0,15609.66,6728.21,Nano,233514.2
758,79000.0,31429.73,3255.13,Mega,280610.47
759,44000.0,12770.32,2776.05,Macro,155367.67
760,42000.0,15793.33,1878.8,Macro,148790.26
761,22000.0,11784.93,9.09,Nano,80962.31
762,42000.0,8342.33,4017.46,Nano,155179.46
763,62000.0,23553.3,5892.93,Macro,219548.51
764,23000.0,7956.17,912.08,Nano,83036.2
765,89000.0,34213.98,4786.46,Macro,318711.73
766,67000.0,27114.03,2646.6,Macro,236028.78
767,94000.0,37475.2,6093.51,Macro,334060.93
768,50000.0,10374.47,4329.79,Mega,176586.2
769,96000.0,37006.49,7150.1,Mega,343320.48
770,86000.0,32608.3,4793.07,Mega,306082.84
771,66000.0,20154.41,3502.21,Micro,236001.64
772,60000.0,26097.28,1525.98,Nano,217229.31
773,59000.0,16843.66,1582.1,Micro,207189.31
774,63000.0,21401.58,2332.84,Nano,221285.0
775,61000.0,16134.96,3038.42,Macro,216015.76
776,54000.0,10867.07,2932.96,Nano,198521.41
777,80000.0,26454.67,7956.07,Nano,279180.27
778,51000.0,17898.43,925.63,Micro,179930.6
779,56000.0,25325.63,2071.34,Macro,203423.12
780,100000.0,39523.25,9351.92,Micro,355949.98
781,47000.0,13943.13,6153.94,Nano,169714.93
782,55000.0,25731.39,3820.39,Micro,193000.39
783,20000.0,12354.06,4355.86,Macro,72208.76
784,89000.0,25895.09,2400.94,Nano,315479.05
785,30000.0,6334.38,795.48,Mega,102573.64
786,54000.0,23745.6,3850.86,Macro,187491.38
787,66000.0,12057.04,3722.75,Macro,236756.79
788,55000.0,10115.34,2922.21,Mega,191272.54
789,78000.0,29713.45,5312.68,Nano,271126.01
790,53000.0,17040.16,3156.62,Macro,190459.6
791,96000.0,22451.02,1115.81,Nano,344934.2
792,44000.0,8517.66,443.22,Mega,153055.25
793,65000.0,19809.94,6390.37,Macro,232327.34
794,41000.0,10711.51,1080.98,Micro,139630.36
795,68000.0,26113.63,2738.41,Mega,239788.76
796,67000.0,15840.89,5144.71,Macro,238845.91
797,87000.0,28655.22,4327.04,Mega,306949.98
798,69000.0,19656.53,3380.06,Mega,245094.43
799,64000.0,24597.46,7320.93,Nano,231268.35
800,61000.0,27022.86,2957.68,Macro,218367.58
801,97000.0,26745.17,8197.65,Micro,344687.17
802,89000.0,37376.2,2616.11,Nano,314554.99
803,46000.0,12563.88,5640.95,Macro,169403.57
804,25000.0,3894.42,1756.19,Micro,87352.49
805,80000.0,24170.0,3535.18,Macro,286030.04
806,31000.0,9246.98,2709.76,Mega,109075.0
807,74000.0,29661.61,6605.58,Mega,264240.22
808,76000.0,19862.22,2198.5,Nano,269441.7
809,70000.0,14868.19,5769.51,Micro,245765.93
810,48000.0,22610.3,3849.71,Nano,169138.76
811,30000.0,9820.6,3392.01,Mega,104191.86
812,25000.0,12540.18,1757.87,Nano,90331.84
813,73000.0,29588.01,5256.75,Macro,262882.38
814,50000.0,16073.92,2133.29,Micro,176445.49
815,43000.0,5531.8,738.54,Macro,150831.36
816,73000.0,21291.86,4094.0,Mega,258143.55
817,84000.0,23977.72,4967.36,Micro,299748.58
818,28000.0,9969.77,5801.15,Macro,101386.12
819,43000.0,16566.16,3758.38,Mega,159537.25
820,74000.0,31100.28,4276.77,Nano,263910.63
821,65000.0,23378.74,496.56,Mega,240271.68
822,37000.0,2321.75,1763.9,Nano,129815.86
823,43000.0,14503.55,5540.17,Macro,153105.03
824,65000.0,19438.55,1017.77,Macro,228820.98
825,10000.0,7951.31,5221.65,Mega,39159.97
826,58000.0,20061.96,2818.23,Mega,210302.45
827,87000.0,36605.37,9215.62,Nano,307935.83
828,84000.0,28044.44,3311.68,Micro,301138.57
829,42000.0,6699.75,2161.86,Mega,147922.85
830,64000.0,14238.47,455.45,Mega,227245.54
831,69000.0,19785.48,2708.75,Mega,244220.17
832,38000.0,10734.54,510.88,Nano,136590.28
833,62000.0,19801.5,7431.55,Micro,220364.74
834,35000.0,16176.11,2801.68,Mega,127059.56
835,38000.0,8937.95,801.88,Micro,134780.04
836,29000.0,8217.61,1975.59,Nano,103872.7
837,61000.0,23671.91,3362.02,Mega,217368.03
838,77000.0,29862.35,917.61,Macro,276173.66
839,74000.0,22361.4,2046.32,Nano,271234.82
840,74000.0,24711.08,793.26,Macro,262557.76
841,94000.0,24218.8,3462.43,Micro,336155.8
842,55000.0,22931.62,2019.96,Nano,195896.35
843,92000.0,33151.74,6429.61,Macro,329531.13
844,47000.0,16520.7,595.26,Micro,171732.33
845,36000.0,16583.48,710.4,Mega,128750.08
846,25000.0,1908.47,1922.72,Nano,90193.51
847,80000.0,29713.34,2221.6,Micro,283083.49
848,40000.0,8209.85,5633.47,Macro,142849.14
849,66000.0,24911.25,3124.26,Nano,236649.18
850,23000.0,6115.9,2001.03,Micro,80960.34
851,82000.0,17359.69,4361.82,Nano,295518.08
852,82000.0,23570.63,5577.01,Mega,286658.9
853,18000.0,767.38,514.44,Mega,66723.38
854,53000.0,20033.08,4304.45,Macro,190456.6
855,93000.0,29606.36,4534.05,Micro,331036.11
856,14000.0,5242.04,1379.92,Mega,49398.07
857,22000.0,16102.46,4881.43,Mega,74814.6
858,12000.0,8270.66,1837.37,Micro,43641.78
859,60000.0,23600.16,1991.32,Micro,209321.78
860,69000.0,23965.3,4494.19,Micro,244654.81
861,75000.0,20357.78,6382.53,Mega,269037.88
862,17000.0,10624.93,5604.88,Mega,62500.5
863,45000.0,25544.78,4020.04,Mega,153947.33
864,22000.0,1631.35,3584.06,Micro,79279.51
865,42000.0,20923.21,3350.24,Mega,154549.28
866,68000.0,13866.16,40.68,Micro,239762.73
867,74000.0,30967.51,13083.96,Mega,266757.2
868,65000.0,18506.52,4245.57,Mega,234159.66
869,75000.0,19123.02,1254.94,Mega,266507.99
870,24000.0,6155.12,1258.23,Micro,86583.22
871,48000.0,22655.04,5973.43,Mega,168778.55
872,18000.0,12094.42,487.39,Macro,64207.09
873,52000.0,31478.53,8214.62,Mega,184032.22
874,95000.0,36906.18,5525.36,Macro,335556.91
875,80000.0,27531.49,8330.08,Nano,281644.62
876,72000.0,25932.09,237.23,Mega,253966.03
877,27000.0,4174.46,233.59,Mega,90432.08
878,67000.0,21664.31,4774.57,Micro,239800.74
879,17000.0,16692.85,2123.01,Nano,58799.58
880,35000.0,14502.14,3448.79,Mega,125162.1
881,15000.0,13498.2,2084.05,Micro,53996.88
882,40000.0,15161.18,1608.33,Nano,141627.95
883,40000.0,19514.15,4048.58,Micro,140993.51
884,28000.0,4516.14,2922.55,Nano,100423.7
885,23000.0,6097.33,1785.86,Micro,80634.84
886,66000.0,29203.52,7078.86,Micro,237950.98
887,35000.0,16589.92,2529.49,Mega,118101.65
888,67000.0,17553.83,3392.16,Mega,237742.5
889,68000.0,23582.83,4234.53,Mega,241230.92
890,89000.0,19646.78,2399.58,Micro,314890.62
891,85000.0,31644.76,4339.36,Macro,301556.19
892,98000.0,17538.8,2351.62,Nano,342575.85
893,67000.0,22926.49,5522.95,Nano,237989.09
894,75000.0,26073.51,3421.47,Macro,269936.57
895,95000.0,30065.0,4960.87,Mega,341437.64
896,97000.0,37346.94,3515.73,Micro,348215.57
897,34000.0,4444.78,1415.73,Micro,121046.01
898,28000.0,10760.96,627.23,Micro,98360.75
899,51000.0,20120.91,3424.06,Nano,178520.79
900,41000.0,11211.92,5767.49,Micro,143122.4
901,59000.0,13994.73,5248.4,Micro,212348.92
902,12000.0,14332.48,653.01,Nano,43058.87
903,98000.0,34038.37,3568.0,Nano,349208.99
904,93000.0,25647.05,5124.38,Micro,334542.59
905,43000.0,13844.75,5092.25,Mega,156982.32
906,24000.0,14000.97,919.03,Nano,87567.52
907,38000.0,6353.39,2851.75,Micro,137731.74
908,95000.0,37817.6,4893.1,Mega,342196.85
909,50000.0,17478.61,6264.96,Micro,173853.69
910,28000.0,7109.08,272.96,Macro,105163.31
911,13000.0,4418.32,15.49,Nano,44870.53
912,80000.0,25723.96,4586.28,Mega,283975.97
913,21000.0,15221.78,2481.03,Macro,69014.77
914,30000.0,13942.64,2597.3,Macro,106613.13
915,53000.0,19741.43,1555.01,Micro,192110.63
916,85000.0,29383.21,5319.16,Macro,301004.57
917,11000.0,3634.93,1388.21,Macro,41021.31
918,38000.0,9479.73,386.66,Mega,131036.56
919,24000.0,5617.4,3243.77,Macro,89245.37
920,72000.0,23595.37,4882.77,Mega,257392.2
921,63000.0,21117.78,500.86,Macro,223870.45
922,59000.0,18590.67,1662.43,Micro,207718.1
923,13000.0,95.05,111.19,Nano,44179.45
924,95000.0,30465.23,8791.08,Mega,339376.07
925,90000.0,25697.89,4923.82,Mega,321719.82
926,55000.0,21806.48,2570.98,Macro,193559.83
927,91000.0,31174.33,5100.24,Micro,326074.47
928,95000.0,26642.84,6894.24,Macro,339902.1
929,36000.0,4215.08,2654.88,Micro,130285.44
930,21000.0,3108.36,1361.97,Mega,73428.38
931,83000.0,30644.97,6844.19,Micro,286098.17
932,55000.0,18586.37,2324.65,Mega,197708.58
933,55000.0,15241.26,3849.38,Mega,193101.44
934,99000.0,27614.23,3848.63,Micro,355914.73
935,21000.0,16056.54,3539.86,Micro,71910.44
936,43000.0,15096.39,5999.43,Mega,155818.05
937,54000.0,14967.24,840.08,Nano,187656.45
938,74000.0,19290.15,4359.48,Nano,266937.71
939,53000.0,25049.16,6471.1,Mega,189610.0
940,19000.0,8953.28,3287.14,Nano,69342.13
941,35000.0,15364.14,8140.87,Mega,128073.44
942,40000.0,13825.3,4073.5,Nano,139680.99
943,11000.0,7374.95,3609.16,Nano,33980.0
944,29000.0,8714.94,956.6,Macro,100286.51
945,63000.0,18072.95,4072.74,Mega,221539.64
946,38000.0,12367.43,2412.97,Micro,136770.96
947,68000.0,17742.24,2756.64,Mega,241545.38
948,87000.0,30991.0,5461.51,Micro,307344.05
949,70000.0,19866.46,1948.67,Micro,251241.49
950,94000.0,34440.56,5361.41,Micro,329014.93
951,58000.0,21590.95,5880.67,Nano,208740.33
952,90000.0,29558.0,3425.63,Macro,316816.65
953,44000.0,10014.75,2056.04,Nano,154496.23
954,58000.0,20502.78,2798.56,Nano,203412.76
955,80000.0,36088.42,6192.08,Micro,278389.12
956,38000.0,14815.14,6190.34,Mega,135216.52
957,68000.0,18968.55,3658.66,Macro,238599.75
958,40000.0,14685.25,1862.29,Micro,140531.25
959,22000.0,5920.99,4016.22,Mega,79152.35
960,77000.0,26932.39,1123.16,Mega,269618.39
961,60000.0,26004.35,2260.04,Mega,210242.95
962,89000.0,29917.88,7203.81,Mega,322521.99
963,56000.0,20895.99,2781.97,Micro,199556.66
964,46000.0,10357.52,6720.74,Macro,161899.22
965,41000.0,11740.89,1639.61,Mega,144565.71
966,69000.0,23744.11,5035.55,Nano,244375.48
967,36000.0,19229.5,3440.34,Micro,130555.11
968,38000.0,12938.74,763.28,Macro,134915.84
969,22000.0,11589.38,1271.97,Macro,75269.94
970,13000.0,4217.29,150.64,Nano,46757.66
971,32000.0,7070.62,2235.48,Nano,109941.64
972,83000.0,24740.86,5191.62,Macro,289189.09
973,15000.0,3496.29,3055.32,Mega,49062.85
974,26000.0,6632.05,1415.37,Macro,95141.29
975,68000.0,30724.04,7606.63,Micro,237648.11
976,99000.0,31835.38,7836.5,Mega,354736.67
977,74000.0,17418.29,483.53,Micro,263548.75
978,40000.0,22158.93,1900.72,Mega,138113.81
979,48000.0,13255.88,879.22,Mega,174433.53
980,24000.0,7565.57,3761.23,Nano,84800.07
981,21000.0,8648.68,6921.29,Nano,73541.33
982,93000.0,21696.84,2925.12,Nano,330552.3
983,50000.0,16968.04,3494.95,Mega,178128.76
984,30000.0,10308.88,1221.52,Macro,106471.53
985,18000.0,11983.23,1622.75,Macro,60986.9
986,61000.0,21376.65,5541.44,Micro,214290.92
987,57000.0,24122.22,5012.81,Macro,205361.68
988,89000.0,25768.58,4213.17,Nano,320405.14
989,97000.0,27514.49,5630.37,Mega,347766.02
990,98000.0,31349.01,7638.37,Micro,350568.06
991,52000.0,10652.2,819.96,Macro,184159.7
992,50000.0,16669.52,4302.8,Macro,177797.88
993,87000.0,30203.64,9267.8,Micro,305636.22
994,96000.0,36926.25,8933.15,Micro,336436.56
995,83000.0,32191.93,4530.12,Macro,293065.59
996,29000.0,12058.21,2638.57,Nano,101255.98
997,74000.0,20427.05,6319.06,Macro,261931.45
998,75000.0,22302.98,5177.04,Macro,268767.54
999,72000.0,25907.12,4715.78,Micro,260169.67
1000,13000.0,1825.47,1445.95,Macro,49090.89
1001,42000.0,12972.34,4980.15,Mega,148956.55
1002,12000.0,7759.46,3181.06,Mega,44338.81
1003,71000.0,23357.85,4385.04,Macro,250360.86
1004,89000.0,40028.69,8219.31,Micro,313914.92
1005,40000.0,13946.66,2117.29,Macro,138023.96
1006,88000.0,34493.47,5891.36,Nano,311682.55
1007,47000.0,8321.26,2224.66,Mega,164715.86
1008,86000.0,31989.79,4802.36,Mega,303318.84
1009,10000.0,9848.34,3852.18,Micro,36574.91
1010,60000.0,27286.77,4912.13,Mega,216626.33
1011,69000.0,18074.0,7332.93,Mega,249058.1
1012,88000.0,25621.27,4608.97,Mega,312559.54
1013,88000.0,24871.44,3514.42,Mega,313001.26
1014,70000.0,23988.39,3972.95,Micro,249683.97
1015,54000.0,19401.78,3531.38,Mega,196830.9
1016,13000.0,1685.99,1511.99,Nano,49080.14
1017,68000.0,29435.18,3224.93,Micro,240191.88
1018,100000.0,28189.02,7089.47,Macro,351075.96
1019,99000.0,29460.9,3652.06,Nano,352688.66
1020,36000.0,9430.65,1800.42,Mega,126681.35
1021,91000.0,25727.82,1843.73,Micro,323992.52
1022,76000.0,26119.45,2807.86,Micro,274127.08
1023,62000.0,22511.18,5611.98,Macro,217570.26
1024,10000.0,2609.14,2819.62,Micro,38767.76
1025,15000.0,3290.24,2496.8,Macro,54257.55
1026,86000.0,24318.04,4732.21,Mega,301588.15
1027,74000.0,22336.91,3305.11,Nano,260465.26
1028,56000.0,18732.09,5045.61,Macro,195768.01
1029,58000.0,13023.69,2801.24,Mega,202876.16
1030,64000.0,17739.14,7069.54,Mega,229302.55
1031,15000.0,4490.23,3840.35,Macro,56725.57
1032,15000.0,987.43,1921.88,Nano,50353.37
1033,45000.0,19269.95,2345.69,Micro,154823.65
1034,80000.0,32873.0,3930.69,Macro,286104.72
1035,35000.0,16299.76,58.39,Macro,124029.38
1036,71000.0,18532.16,2698.18,Nano,246810.98
1037,80000.0,21827.02,1183.16,Macro,284293.47
